id,wac,awp,unit_price,price,website_url,ndc_formatted,item_number,display_item_number,description,product_size,manufacturer_name,brand,strength,is_available,short_dated,manufacturer_short_name,expiration_date,extension_date,quantity,eta,is_eta_delayed,active,is_short_dated,cloudflare_image_url,branding_type,generic_name,can_add_to_cart,create_date,display_name,lot_number,dosage_form,item_group_filter,availability_status,show_short_dated_label,display_dea_class,hide_dea_icon,restricted_by_dea,last_ordered_date,is_wishlisted
47337,25.0,431.5,0.05,4.75,/shop/pravastatin-sodium-tab-40-mg-47337,70377-0047-12,118523,118523,Pravastatin Sodium Tab 40 MG,90,BIOCON PHARMA,Pravachol,40MG,True,Short dated,BIOCON,10/31/25,,27,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Pravastatin Sodium Tab 40 MG,True,12/12/24,Pravastatin Sodium Tab 40 MG,2211529UR,TABS,Rx,available,True,,True,False,False,False
31588,18.0,95.25,0.09,8.5,/shop/prazosin-hcl-cap-1-mg-31588,70010-0084-01,168478,168478,Prazosin HCl Cap 1 MG,100,GRANULES PHARMACEUTICALS,Minipress,1MG,True,Short dated,GRANULES,10/25/25,,22,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Prazosin HCl Cap 1 MG,True,05/24/22,Prazosin HCl Cap 1 MG,GPV220940A,CAPS,Rx,available,True,,True,False,False,False
37306,43.08,51.7,0.42,37.78,/shop/prenatabs-rx-29-1-mg-37306,60258-0193-09,114842,114842,Prenatabs Rx 29-1 MG,90,CYPRESS PHARMACEUTICAL,Prenatabs Rx,29-1MG,True,Short dated,CYPRESS PH,12/31/25,,10,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Trademarked,*Prenatal Vit w/ Iron Carbonyl-FA Tab 29-1 MG***,True,04/05/23,Prenatabs Rx 29-1 MG,239868,TABS,OTC,available,True,,True,False,False,False
20652,19.88,87.33,0.13,3.8200000000000003,/shop/proctozone-hc-2-5-20652,64980-0324-30,409004,409004,Proctozone-HC 2.5 %,30 GM,RISING PHARMACEUTICALS,Anusol-HC,2.5%,True,Short dated,RISING,09/30/25,,223,01/28/25,True,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://medispan.tshinc.com/medispan/R0324300.jpg,Trademarked,Hydrocortisone Perianal Cream 2.5%,True,03/29/22,Proctozone-HC 2.5 %,PR2307,CREA,Rx,available,True,,True,False,False,False
36464,116.97,212.46,1.1500000000000001,13.790000000000001,/shop/promethazine-hcl-suppos-12-5-mg-36464,45802-0758-30,114595,114595,Promethazine HCl Suppos 12.5 MG,12,PADAGIS,Phenergan,12.5MG,True,Short dated,PADAGIS,10/31/25,,13,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Promethazine HCl Suppos 12.5 MG,True,02/17/23,Promethazine HCl Suppos 12.5 MG,3LT0391,SUPP,Rx,available,True,,True,False,False,False
48519,116.97,212.46,0.8200000000000001,9.870000000000001,/shop/promethazine-hcl-suppos-12-5-mg-48519,45802-0758-30,118864,118864,Promethazine HCl Suppos 12.5 MG,12,PADAGIS,Phenergan,12.5MG,True,Short dated,PADAGIS,10/31/25,,74,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Promethazine HCl Suppos 12.5 MG,True,02/13/25,Promethazine HCl Suppos 12.5 MG,3LT0391,SUPP,Rx,available,True,,True,False,False,False
36639,35.1,43.88,1.6,23.95,/shop/proparacaine-hcl-ophth-soln-0-5-36639,61314-0016-01,114643,114643,Proparacaine HCl Ophth Soln 0.5%,15 ML,SANDOZ,Ophtetic,0.5%,True,Short dated,SANDOZ,08/31/25,,77,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Proparacaine HCl Ophth Soln 0.5%,True,02/27/23,Proparacaine HCl Ophth Soln 0.5%,120K1,SOLN,Rx,available,True,,True,False,False,False
41553,35.09,42.11,1.43,21.45,/shop/proparacaine-hcl-ophth-soln-0-5-41553,24208-0730-06,115570,115570,Proparacaine HCl Ophth Soln 0.5%,15 ML,BAUSCH HEALTH,Ophtetic,0.5%,True,Short dated,BAUSCH HEA,10/31/25,,23,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Proparacaine HCl Ophth Soln 0.5%,True,08/30/23,Proparacaine HCl Ophth Soln 0.5%,471301,SOLN,Rx,available,True,,True,False,False,False
45334,74.0,90.0,0.13,13.49,/shop/propylthiouracil-tab-50-mg-45334,33342-0314-11,117333,117333,Propylthiouracil Tab 50 MG,100,MACLEODS PHARMACEUTICALS,Propylthiouracil,50MG,True,Short dated,MACLEODS,07/31/25,,27,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Propylthiouracil Tab 50 MG,True,06/11/24,Propylthiouracil Tab 50 MG,NPH2303A,TABS,Rx,available,True,,True,False,False,False
45494,89.62,109.74,0.09,9.25,/shop/pure-comfort-synthetic-nitrile-45494,50632-0007-66,117446,117446,Pure-Comfort Synthetic Nitrile,100,HOME AIDE DIAGNOSTICS,,,True,Short dated,HOMEAIDEDI,01/01/26,,47,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Trademarked,*Disposable Gloves***,True,07/01/24,Pure-Comfort Synthetic Nitrile,20201120,MISC,OTC,available,True,,True,False,False,False
46029,443.16,615.49,0.8,79.5,/shop/pyrazinamide-tab-500-mg-46029,33342-0447-11,117778,117778,Pyrazinamide Tab 500 MG,100,MACLEODS PHARMACEUTICALS,Pyrazinamide,500MG,True,Short dated,MACLEODS,07/31/25,,40,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Pyrazinamide Tab 500 MG,True,08/21/24,Pyrazinamide Tab 500 MG,EPD223004A,TABS,Rx,available,True,,True,False,False,False
45535,43.2,3596.4,0.01,7.26,/shop/quetiapine-fumarate-tab-25-mg-45535,43547-0518-11,117476,117476,Quetiapine Fumarate Tab 25 MG,1000,SOLCO HEALTHCARE,Seroquel,25MG,True,Short dated,SOLCO HC,06/01/25,,15,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Quetiapine Fumarate Tab 25 MG,True,07/05/24,Quetiapine Fumarate Tab 25 MG,0000070422,TABS,Rx,available,True,,True,False,False,False
49113,13.23,1017.75,0.06,3.52,/shop/quetiapine-fumarate-tab-300-mg-49113,31722-0768-60,119148,119148,Quetiapine Fumarate Tab 300 MG,60,CAMBER PHARMACEUTICALS,Seroquel,300MG,True,Short dated,CAMBER PHA,12/31/25,,221,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Quetiapine Fumarate Tab 300 MG,True,04/09/25,Quetiapine Fumarate Tab 300 MG,E240633A,TABS,Rx,available,True,,True,False,False,False
47562,31.85,685.74,0.02,2.4,/shop/quetiapine-fumarate-tab-100-mg-47562,47335-0904-88,118638,118638,Quetiapine Fumarate Tab 100 MG,100,SUN PHARMACEUTICALS,Seroquel,100MG,True,Short dated,SUN PHARMA,12/31/25,,26,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Quetiapine Fumarate Tab 100 MG,True,01/06/25,Quetiapine Fumarate Tab 100 MG,dne0062a,TABS,Rx,available,True,,True,False,False,False
45521,7.1,685.74,0.02,1.83,/shop/quetiapine-fumarate-tab-100-mg-45521,43547-0520-10,117467,117467,Quetiapine Fumarate Tab 100 MG,100,SOLCO HEALTHCARE,Seroquel,100MG,True,Short dated,SOLCO HC,06/02/25,,4,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Quetiapine Fumarate Tab 100 MG,True,07/03/24,Quetiapine Fumarate Tab 100 MG,0000070300,TABS,Rx,available,True,,True,False,False,False
38898,7.0,0.0,0.06,3.66,/shop/quetiapine-fumarate-tab-er-24hr-150-mg-38898,33342-0134-09,115316,115316,Quetiapine Fumarate Tab ER 24HR 150 MG,60,MACLEODS PHARMACEUTICALS,Seroquel XR,150MG,True,Short dated,MACLEODS,12/31/25,,267,04/16/25,True,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Quetiapine Fumarate Tab ER 24HR 150 MG,True,07/07/23,Quetiapine Fumarate Tab ER 24HR 150 MG,EQA924001A,TB24,Rx,available,True,,True,False,False,False
20660,12.4,0.0,0.21,6.2,/shop/raloxifene-hcl-tab-60-mg-20660,69097-0825-02,206331,206331,Raloxifene HCl Tab 60 MG,30,CIPLA USA,Evista,60MG,True,Short dated,CIPLA USA,09/30/25,,29,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://medispan.tshinc.com/medispan/IVG02560.jpg,Generic,Raloxifene HCl Tab 60 MG,True,03/29/22,Raloxifene HCl Tab 60 MG,NB302298,TABS,Rx,available,True,,True,False,False,False
48017,350.43,7128.0,0.11,106.38,/shop/raloxifene-hcl-tab-60-mg-48017,72241-0010-11,118803,118803,Raloxifene HCl Tab 60 MG,1000,MODAVAR PHARMACEUTICALS,Evista,60MG,True,Short dated,MODAVAR PH,12/31/25,,6,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Raloxifene HCl Tab 60 MG,True,02/04/25,Raloxifene HCl Tab 60 MG,ET312E4005,TABS,Rx,available,True,,True,False,False,False
47394,40.0,0.0,0.1,10.22,/shop/raloxifene-hcl-tab-60-mg-47394,69097-0825-07,118552,118552,Raloxifene HCl Tab 60 MG,100,CIPLA USA,Evista,60MG,True,Short dated,CIPLA USA,10/31/25,,67,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Raloxifene HCl Tab 60 MG,True,12/16/24,Raloxifene HCl Tab 60 MG,NB240050,TABS,Rx,available,True,,True,False,False,False
17878,40.0,0.0,0.18,17.650000000000002,/shop/raloxifene-hcl-tab-60-mg-17878,69097-0825-07,206332,206332,Raloxifene HCl Tab 60 MG,100,CIPLA USA,Evista,60MG,True,Short dated,CIPLA USA,10/31/25,,16,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://medispan.tshinc.com/medispan/IVG02560.jpg,Generic,Raloxifene HCl Tab 60 MG,True,03/29/22,Raloxifene HCl Tab 60 MG,NB240050,TABS,Rx,available,True,,True,False,False,False
44963,708.25,6994.6,0.25,125.35000000000001,/shop/ramelteon-tab-8-mg-44963,70700-0272-05,117057,117057,Ramelteon Tab 8 MG,500,XIROMED,Rozerem,8MG,True,Short dated,XIROMED,09/30/25,,12,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Ramelteon Tab 8 MG,True,05/01/24,Ramelteon Tab 8 MG,230801A,TABS,Rx,available,True,,True,False,False,False
20153,16.0,153.01,0.02,1.68,/shop/ramipril-cap-1-25-mg-20153,57237-0222-01,110172,110172,Ramipril Cap 1.25 MG,100,RISING PHARMACEUTICALS,Altace,1.25MG,True,Short dated,RISING,09/30/25,,31,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Ramipril Cap 1.25 MG,True,03/29/22,Ramipril Cap 1.25 MG,UHA23003A,CAPS,Rx,available,True,,True,False,False,False
46881,40.0,385.4,0.1,5.8,/shop/ranolazine-tab-er-12hr-500-mg-46881,68462-0319-60,118250,118250,Ranolazine Tab ER 12HR 500 MG,60,GLENMARK PHARMACEUTICALS,Ranexa,500MG,True,Short dated,GLENMARK,01/31/26,,36,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Ranolazine Tab ER 12HR 500 MG,True,11/18/24,Ranolazine Tab ER 12HR 500 MG,17240351,TB12,Rx,available,True,,True,False,False,False
43705,86.0,103.2,0.45,13.5,/shop/rasagiline-mesylate-tab-1-mg-base-equiv-43705,23155-0747-03,116137,116137,Rasagiline Mesylate Tab 1 MG (Base Equiv),30,AVET PHARMACEUTICALS,Azilect,1MG,True,Short dated,AVET PHARM,01/31/26,,17,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Rasagiline Mesylate Tab 1 MG (Base Equiv),True,12/20/23,Rasagiline Mesylate Tab 1 MG (Base Equiv),24030070,TABS,Rx,available,True,,True,False,False,False
43624,86.0,103.2,0.35000000000000003,10.59,/shop/rasagiline-mesylate-tab-1-mg-base-equiv-43624,23155-0747-03,116085,116085,Rasagiline Mesylate Tab 1 MG (Base Equiv),30,AVET PHARMACEUTICALS,Azilect,1MG,True,Short dated,AVET PHARM,01/31/26,,145,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Rasagiline Mesylate Tab 1 MG (Base Equiv),True,12/05/23,Rasagiline Mesylate Tab 1 MG (Base Equiv),24030070,TABS,Rx,available,True,,True,False,04/10/24,False
18556,238.79,749.95,0.7000000000000001,21.07,/shop/rasagiline-mesylate-tab-0-5-mg-base-equiv-18556,42571-0220-30,207101,207101,Rasagiline Mesylate Tab 0.5 MG (Base Equiv),30,MICRO LABORATORIES,Azilect,0.5MG,True,Short dated,MICRO LAB,07/31/25,,3,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Rasagiline Mesylate Tab 0.5 MG (Base Equiv),True,03/29/22,Rasagiline Mesylate Tab 0.5 MG (Base Equiv),RYAG023,TABS,Rx,available,True,,True,False,False,False
48713,11.0,365.95,0.05,4.8500000000000005,/shop/repaglinide-tab-0-5-mg-48713,33342-0248-11,118945,118945,Repaglinide Tab 0.5 MG,100,MACLEODS PHARMACEUTICALS,Prandin,0.5MG,True,Short dated,MACLEODS,01/31/26,,65,03/12/25,True,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Repaglinide Tab 0.5 MG,True,03/05/25,Repaglinide Tab 0.5 MG,NRA62403A,TABS,Rx,available,True,,True,False,False,False
19437,29.95,38.9,0.2,5.86,/shop/risaquad-2-19437,64980-0156-03,109967,109967,RisaQuad-2,30,RISING PHARMACEUTICALS,Flora Q-2,,True,Short dated,RISING,12/31/25,,130,01/28/25,True,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://medispan.tshinc.com/medispan/RIS01560.jpg,Trademarked,*Probiotic Product - Cap**,True,03/29/22,RisaQuad-2,2024-18649,CAPS,OTC,available,True,,True,False,10/25/24,False
21443,80.0,277.74,0.5,14.89,/shop/ritonavir-tab-100-mg-21443,65862-0687-30,207198,207198,Ritonavir Tab 100 MG,30,AUROBINDO PHARMA,Norvir,100MG,True,Short dated,AUROBINDO,01/31/26,,76,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Ritonavir Tab 100 MG,True,03/29/22,Ritonavir Tab 100 MG,TJSA24004A,TABS,Rx,available,True,,True,False,01/12/22,False
48016,10.0,241.85,0.06,3.42,/shop/rivastigmine-tartrate-cap-3-mg-base-equivalent-48016,72241-0012-03,118805,118805,Rivastigmine Tartrate Cap 3 MG (Base Equivalent),60,MODAVAR PHARMACEUTICALS,Exelon,3MG,True,Short dated,MODAVAR PH,01/31/26,,47,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Rivastigmine Tartrate Cap 3 MG (Base Equivalent),True,02/04/25,Rivastigmine Tartrate Cap 3 MG (Base Equivalent),EC009E4001,CAPS,Rx,available,True,,True,False,False,False
48021,10.0,241.85,0.07,4.15,/shop/rivastigmine-tartrate-cap-4-5-mg-base-equivalent-48021,72241-0013-03,118806,118806,Rivastigmine Tartrate Cap 4.5 MG (Base Equivalent),60,MODAVAR PHARMACEUTICALS,Exelon,4.5MG,True,Short dated,MODAVAR PH,01/31/26,,23,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Rivastigmine Tartrate Cap 4.5 MG (Base Equivalent),True,02/04/25,Rivastigmine Tartrate Cap 4.5 MG (Base Equivalent),EC010E4001,CAPS,Rx,available,True,,True,False,False,False
21465,17.24,598.29,0.27,4.8500000000000005,/shop/rizatriptan-benzoate-oral-disintegrating-tab-5-mg-base-eq-21465,69452-0156-73,207444,207444,Rizatriptan Benzoate Oral Disintegrating Tab 5 MG (Base Eq),18,BIONPHARMA,Maxalt ODT,5MG,True,Short dated,BIONPHARMA,08/31/25,,112,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Rizatriptan Benzoate Oral Disintegrating Tab 5 MG (Base Eq),True,03/29/22,Rizatriptan Benzoate Oral Disintegrating Tab 5 MG (Base Eq),13323008,TBDP,Rx,available,True,,True,False,False,False
47457,80.0,96.0,1.6500000000000001,16.45,/shop/rocuronium-bromide-iv-soln-100-mg-10ml-10-mg-ml-47457,71288-0718-11,118612,118612,Rocuronium Bromide IV Soln 100 MG/10ML (10 MG/ML),10 ML X 10,MEITHEAL PHARMACEUTICALS,Esmeron,100MG/10ML,True,Short dated,MEITHEAL P,07/31/25,,4,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Rocuronium Bromide IV Soln 100 MG/10ML (10 MG/ML),True,12/18/24,Rocuronium Bromide IV Soln 100 MG/10ML (10 MG/ML),C2C1710C,SOLN,Rx,available,True,,True,False,False,False
47458,40.0,48.0,1.6300000000000001,8.15,/shop/rocuronium-bromide-iv-soln-50-mg-5ml-10-mg-ml-47458,71288-0700-06,118613,118613,Rocuronium Bromide IV Soln 50 MG/5ML (10 MG/ML),5 ML X 10,MEITHEAL PHARMACEUTICALS,Esmeron,50MG/5ML,True,Short dated,MEITHEAL P,07/31/25,,6,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Rocuronium Bromide IV Soln 50 MG/5ML (10 MG/ML),True,12/18/24,Rocuronium Bromide IV Soln 50 MG/5ML (10 MG/ML),C2C1510A,SOLN,Rx,available,True,,True,False,False,False
48771,18.0,0.0,0.09,2.7,/shop/roflumilast-tab-500-mcg-48771,72205-0200-30,118963,118963,Roflumilast Tab 500 MCG,30,NOVADOZ PHARMACEUTICALS,Daliresp,500MCG,True,Short dated,NOVADOZ PH,09/30/25,,9,03/17/25,True,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Roflumilast Tab 500 MCG,True,03/10/25,Roflumilast Tab 500 MCG,DRC09354A,TABS,Rx,available,True,,True,False,False,False
46873,130.0,0.0,1.16,32.35,/shop/roflumilast-tab-250-mcg-46873,72205-0201-32,118267,118267,Roflumilast Tab 250 MCG,28,NOVADOZ PHARMACEUTICALS,Daliresp,250MCG,True,Short dated,NOVADOZ PH,08/31/25,,33,01/20/25,True,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Roflumilast Tab 250 MCG,True,11/18/24,Roflumilast Tab 250 MCG,DRC09129A,TABS,Rx,available,True,,True,False,False,False
37512,18.0,0.0,0.39,11.6,/shop/roflumilast-tab-500-mcg-37512,72205-0200-30,114877,114877,Roflumilast Tab 500 MCG,30,NOVADOZ PHARMACEUTICALS,Daliresp,500MCG,True,Short dated,NOVADOZ PH,09/30/25,,39,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Roflumilast Tab 500 MCG,True,04/18/23,Roflumilast Tab 500 MCG,DRC09357A,TABS,Rx,available,True,,True,False,False,False
43984,50.0,0.0,2.35,46.99,/shop/roflumilast-tab-250-mcg-43984,31722-0676-32,116324,116324,Roflumilast Tab 250 MCG,20,CAMBER PHARMACEUTICALS,Daliresp,250MCG,True,Short dated,CAMBER PHA,07/31/25,,6,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Roflumilast Tab 250 MCG,True,01/29/24,Roflumilast Tab 250 MCG,E232818,TABS,Rx,available,True,,True,False,False,False
47596,70.0,0.0,1.21,33.87,/shop/roflumilast-tab-250-mcg-47596,31722-0676-36,118654,118654,Roflumilast Tab 250 MCG,28,CAMBER PHARMACEUTICALS,Daliresp,250MCG,True,Short dated,CAMBER PHA,12/31/25,,25,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Roflumilast Tab 250 MCG,True,01/10/25,Roflumilast Tab 250 MCG,E240244,TABS,Rx,available,True,,True,False,False,False
17875,17.0,805.05,0.01,1.07,/shop/rosuvastatin-calcium-tab-10-mg-17875,57237-0169-90,206672,206672,Rosuvastatin Calcium Tab 10 MG,90,RISING PHARMACEUTICALS,Crestor,10MG,True,Short dated,RISING,10/31/25,,120,02/05/25,True,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Rosuvastatin Calcium Tab 10 MG,True,03/29/22,Rosuvastatin Calcium Tab 10 MG,AALB23040A,TABS,Rx,available,True,,True,False,False,False
19574,74.61,4472.5,0.01,4.75,/shop/rosuvastatin-calcium-tab-5-mg-19574,57237-0168-05,209969,209969,Rosuvastatin Calcium Tab 5 MG,500,RISING PHARMACEUTICALS,Crestor,5MG,True,Short dated,RISING,11/30/25,,185,01/28/25,True,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Rosuvastatin Calcium Tab 5 MG,True,03/29/22,Rosuvastatin Calcium Tab 5 MG,AALA23025A,TABS,Rx,available,True,,True,False,False,False
48949,55.56,0.0,0.03,17.45,/shop/rosuvastatin-calcium-tab-40-mg-48949,70377-0009-13,119064,119064,Rosuvastatin Calcium Tab 40 MG,500,BIOCON PHARMA,Crestor,40MG,True,Short dated,BIOCON,11/30/25,,27,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Rosuvastatin Calcium Tab 40 MG,True,03/24/25,Rosuvastatin Calcium Tab 40 MG,RVD22033,TABS,Rx,available,True,,True,False,False,False
18789,83.33,4472.5,0.03,17.48,/shop/rosuvastatin-calcium-tab-40-mg-18789,13668-0182-05,208172,208172,Rosuvastatin Calcium Tab 40 MG,500,TORRENT PHARMACEUTICALS,Crestor,40MG,True,Short dated,TORRENT PH,09/30/25,,75,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Rosuvastatin Calcium Tab 40 MG,True,03/29/22,Rosuvastatin Calcium Tab 40 MG,BDN9K024,TABS,Rx,available,True,,True,False,False,False
18867,8.0,0.0,0.05,4.25,/shop/rosuvastatin-calcium-tab-20-mg-18867,31722-0884-90,203167,203167,Rosuvastatin Calcium Tab 20 MG,90,CAMBER PHARMACEUTICALS,Crestor,20MG,True,Short dated,CAMBER PHA,11/30/25,,269,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://medispan.tshinc.com/medispan/CMB08840.jpg,Generic,Rosuvastatin Calcium Tab 20 MG,True,03/29/22,Rosuvastatin Calcium Tab 20 MG,RSC231178,TABS,Rx,available,True,,True,False,False,False
20294,74.61,4472.5,0.04,19.0,/shop/rosuvastatin-calcium-tab-40-mg-20294,57237-0171-05,210419,210419,Rosuvastatin Calcium Tab 40 MG,500,RISING PHARMACEUTICALS,Crestor,40MG,True,Short dated,RISING,08/31/25,,199,01/28/25,True,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://medispan.tshinc.com/medispan/AUR02960.jpg,Generic,Rosuvastatin Calcium Tab 40 MG,True,03/29/22,Rosuvastatin Calcium Tab 40 MG,AAL4023070A,TABS,Rx,available,True,,True,False,False,False
17541,6.07,0.0,0.04,3.64,/shop/rosuvastatin-calcium-tab-20-mg-17541,72205-0004-90,208275,208275,Rosuvastatin Calcium Tab 20 MG,90,NOVADOZ PHARMACEUTICALS,Crestor,20MG,True,Short dated,NOVADOZ PH,01/31/26,,61,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://medispan.tshinc.com/medispan/NDZ00040.jpg,Generic,Rosuvastatin Calcium Tab 20 MG,True,03/29/22,Rosuvastatin Calcium Tab 20 MG,DRD02208A,TABS,Rx,available,True,,True,False,False,False
48514,55.56,4472.5,0.02,11.65,/shop/rosuvastatin-calcium-tab-20-mg-48514,13668-0181-05,118858,118858,Rosuvastatin Calcium Tab 20 MG,500,TORRENT PHARMACEUTICALS,Crestor,20MG,True,Short dated,TORRENT PH,01/31/26,,92,05/26/25,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Rosuvastatin Calcium Tab 20 MG,True,02/13/25,Rosuvastatin Calcium Tab 20 MG,BDN6L001,TABS,Rx,available,True,,True,False,False,False
19996,149.22,8945.0,0.01,11.9,/shop/rosuvastatin-calcium-tab-10-mg-19996,57237-0169-99,210667,210667,Rosuvastatin Calcium Tab 10 MG,1000,RISING PHARMACEUTICALS,Crestor,10MG,True,Short dated,RISING,10/31/25,,76,01/28/25,True,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Rosuvastatin Calcium Tab 10 MG,True,03/29/22,Rosuvastatin Calcium Tab 10 MG,AALB23049A,TABS,Rx,available,True,,True,False,False,False
39304,15.95,226.27,0.24,2.19,/shop/sumatriptan-succinate-tab-100-mg-39304,62756-0522-69,115387,115387,Sumatriptan Succinate Tab 100 MG,9,SUN PHARMACEUTICALS,Imitrex,100MG,True,Short dated,SUN PHARMA,09/30/25,,57,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Sumatriptan Succinate Tab 100 MG,True,07/19/23,Sumatriptan Succinate Tab 100 MG,HAD3882A,TABS,Rx,available,True,,True,False,False,False
