count,mean,std,min,25%,50%,75%,max,delta,itemId,ndc,price,description,manufacturer,strength
7.0,79.77,0.0,79.77,79.77,79.77,79.77,79.77,0.0,5401310,51672138708.0,79.77,DAPSONE GL 5% 90GM,TARO PHARMACEUTICALS USA CS,5%
7.0,56.07,0.0,56.07,56.07,56.07,56.07,56.07,0.0,5401302,51672138703.0,56.07,DAPSONE GL 5% 60GM,TARO PHARMACEUTICALS USA CS,5%
7.0,34.27,0.0,34.27,34.27,34.27,34.27,34.27,0.0,5401286,43547040211.0,34.27,FUROSEMIDE TB 40MG 1000,SOLCO HEALTHCARE US LLC CS,40MG
7.0,3.07,0.0,3.07,3.07,3.07,3.07,3.07,0.0,5401278,43547040210.0,3.07,FUROSEMIDE TB 40MG 100,SOLCO HEALTHCARE US LLC CS,40MG
7.0,28.37,0.0,28.37,28.37,28.37,28.37,28.37,0.0,5401021,65162091174.0,28.37,DICLOFENAC SOD SL 1.5% 150ML TOP,AMNEAL PHARMACEUTICALS LLC CS,1.5%
7.0,11.17,0.0,11.17,11.17,11.17,11.17,11.17,0.0,5400684,51672403701.0,11.17,ENALAPRIL TB 2.5MG 100 UU,TARO PHARMACEUTICALS USA CS,2.5MG
7.0,39.67000000000001,7.674738709330906e-15,39.67,39.67,39.67,39.67,39.67,0.0,5398664,55111065001.0,39.67,METAXALONE TB 800MG 100 CPLT,DR REDDYS LABS INC CS,800MG
7.0,6.07,0.0,6.07,6.07,6.07,6.07,6.07,0.0,5400346,60505464303.0,6.07,PRASUGREL TB 10MG 30,APOTEX CORP CS,10MG
7.0,6.57,0.0,6.57,6.57,6.57,6.57,6.57,0.0,5400338,60505464203.0,6.57,PRASUGREL TB 5MG 30,APOTEX CORP CS,5MG
7.0,670.64,0.0,670.64,670.64,670.64,670.64,670.64,0.0,5400270,173088710.0,670.64,TRELEGY ELLIP IN100-62.5-25MCG 60,GLAXO SMITHKLINE,100-62.5-25MCG
7.0,4.27,0.0,4.27,4.27,4.27,4.27,4.27,0.0,5398961,51672128402.0,4.27,TRIAMCIN ACET OI 0.1% 30GM,TARO PHARMACEUTICALS USA CS,0.1%
7.0,162.77,0.0,162.77,162.77,162.77,162.77,162.77,0.0,5398839,65862084605.0,162.77,CLOZAPINE TB 100MG 500,AUROBINDO PHARMA USA CS,100MG
7.0,1516.67,0.0,1516.67,1516.67,1516.67,1516.67,1516.67,0.0,5398672,378696112.0,1516.67,GLATIRAMER ACET SY 40MG/ML 12X1ML,MYLAN PHARM CS,40MG/ML
7.0,6.769999999999998,1.9186846773327266e-15,6.77,6.77,6.77,6.77,6.77,0.0,5393780,52817018210.0,6.77,CLONIDINE TB 0.3MG 100,TRUPHARMA LLC CS NCBNET,0.3MG
7.0,23.669999999999998,3.837369354665453e-15,23.67,23.67,23.67,23.67,23.67,0.0,5393756,52817018000.0,23.67,CLONIDINE TB 0.1MG 1000,TRUPHARMA LLC CS NCBNET,0.1MG
7.0,46.769999999999996,7.674738709330906e-15,46.77,46.77,46.77,46.77,46.77,0.0,5393715,68180032002.0,46.77,BUPROPION XL TB 300MG 500 1/D,LUPIN PHARMA INC CS NCBNET,300MG
7.0,16.97,0.0,16.97,16.97,16.97,16.97,16.97,0.0,5386016,24979053601.0,16.97,GUANFACINE ER TB 3MG 100,UPSHER SMITH LABS LLC CS,3MG
7.0,38.07,0.0,38.07,38.07,38.07,38.07,38.07,0.0,5386875,45802058046.0,38.07,SCOPOLAMINE AP 1MG/72HR 10,PADAGIS US LLC RX CS,1MG/72HR
7.0,36.27,0.0,36.27,36.27,36.27,36.27,36.27,0.0,5386529,68180095004.0,36.27,DESOXIMETASONE CR 0.25% 100GM TOP,LUPIN PHARMA INC CS NCBNET,0.25%
7.0,112.66999999999999,1.5349477418661813e-14,112.67,112.67,112.67,112.67,112.67,0.0,5386115,93322397.0,112.67,ESTRADIOL TB 10MCG 18 BPK W/APP,TEVA PHARMA CS,10MCG
7.0,31.37,0.0,31.37,31.37,31.37,31.37,31.37,0.0,5386107,93322308.0,31.37,ESTRADIOL TB 10MCG 8 BPK W/APP,TEVA PHARMA CS,10MCG
7.0,157.67,0.0,157.67,157.67,157.67,157.67,157.67,0.0,5386073,68180094904.0,157.67,DESOXIMETASONE CR 0.05% 100GM TOP,LUPIN PHARMA INC CS NCBNET,0.05%
7.0,16.97,0.0,16.97,16.97,16.97,16.97,16.97,0.0,5386024,24979053801.0,16.97,GUANFACINE ER TB 4MG 100 CPLT,UPSHER SMITH LABS LLC CS,4MG
7.0,15.67,0.0,15.67,15.67,15.67,15.67,15.67,0.0,5386008,24979053401.0,15.67,GUANFACINE ER TB 2MG 100 CPLT,UPSHER SMITH LABS LLC CS,2MG
7.0,129.87,0.0,129.87,129.87,129.87,129.87,129.87,0.0,5388418,70121163001.0,129.87,TEPADINA PR 15MG,AMNEAL PHARMACEUTICALS LLC,15MG
7.0,16.37,0.0,16.37,16.37,16.37,16.37,16.37,0.0,5385992,24979053301.0,16.37,GUANFACINE ER TB 1MG 100,UPSHER SMITH LABS LLC CS,1MG
7.0,35.97,0.0,35.97,35.97,35.97,35.97,35.97,0.0,5384615,60505614904.0,35.97,CEFTRIAXONE SOD PR 2GM 10,APOTEX CORP CS,2GM
7.0,8.269999999999998,1.9186846773327266e-15,8.27,8.27,8.27,8.27,8.27,0.0,5384581,60505615101.0,8.27,CEFTRIAXONE SOD PR 250MG 10,APOTEX CORP CS,250MG
7.0,16.37,0.0,16.37,16.37,16.37,16.37,16.37,0.0,5384391,45802058084.0,16.37,SCOPOLAMINE AP 1MG/72HR 4,PADAGIS US LLC RX CS,1MG/72HR
7.0,76.37,0.0,76.37,76.37,76.37,76.37,76.37,0.0,5384185,93541784.0,76.37,CLOZAPINE TD 25MG 8X6UD ODT INP,TEVA PHARMA CS,25MG
7.0,126.06999999999996,3.0698954837323625e-14,126.07,126.07,126.07,126.07,126.07,0.0,5384177,93541701.0,126.07,CLOZAPINE TD 25MG 100 ODT,TEVA PHARMA CS,25MG
7.0,10.47,0.0,10.47,10.47,10.47,10.47,10.47,0.0,5387352,64980037503.0,10.47,ATOMOXETINE HCL CP 25MG 30,RISING PHARMA HOLDINGS INC CS,25MG
7.0,15.47,0.0,15.47,15.47,15.47,15.47,15.47,0.0,5388640,76204070025.0,15.47,LEVLBUTRL AH 0.31MG/3ML 25X3MLUD,RITEDOSE PHARMACEUTICALS CS,0.31MG/3ML
7.0,3.57,0.0,3.57,3.57,3.57,3.57,3.57,0.0,5393707,68180032006.0,3.57,BUPROPION XL TB 300MG 30 1/D,LUPIN PHARMA INC CS NCBNET,300MG
7.0,4.37,0.0,4.37,4.37,4.37,4.37,4.37,0.0,5391081,713032615.0,4.37,BETAMETHASONE VAL CR 0.1% 15GM,COSETTE PHARMA INC CS,0.1%
7.0,36.87,0.0,36.87,36.87,36.87,36.87,36.87,0.0,5393475,115170001.0,36.87,HYDROCORTISONE TB 20MG 100,AMNEAL PHARMACEUTICALS LLC CS,20MG
7.0,213.47,0.0,213.47,213.47,213.47,213.47,213.47,0.0,5392964,93541984.0,213.47,CLOZAPINE TD 100MG 8X6UD ODT,TEVA PHARMA CS,100MG
7.0,355.77,0.0,355.77,355.77,355.77,355.77,355.77,0.0,5392956,93541901.0,355.77,CLOZAPINE TD 100MG 100 ODT,TEVA PHARMA CS,100MG
7.0,2.47,0.0,2.47,2.47,2.47,2.47,2.47,0.0,5392584,68180031906.0,2.47,BUPROPION XL TB 150MG 30 1/D,LUPIN PHARMA INC CS NCBNET,150MG
7.0,20.37,0.0,20.37,20.37,20.37,20.37,20.37,0.0,5392170,62332006030.0,20.37,CANDESARTAN CILEXETIL TB 32MG 30,ALEMBIC PHARMACEUTICALS INC CS,32MG
7.0,10.17,0.0,10.17,10.17,10.17,10.17,10.17,0.0,5391099,713032637.0,10.17,BETAMETHASONE VAL CR 0.1% 45GM,COSETTE PHARMA INC CS,0.1%
7.0,7.369999999999999,9.593423386663633e-16,7.37,7.37,7.37,7.37,7.37,0.0,5390349,68180061207.0,7.37,QUETIAPINE FUM ER TB 50MG 60CPLT,LUPIN PHARMA INC CS NCBNET,50MG
7.0,49.37,0.0,49.37,49.37,49.37,49.37,49.37,0.0,5388715,42543049701.0,49.37,AMANTADINE HCL TB 100MG 100,STRIDES PHARMA INC CS NCBNET,100MG
7.0,13.67,0.0,13.67,13.67,13.67,13.67,13.67,0.0,5390331,68180061607.0,13.67,QUETIAPINE FUM ER TB 400MG 60CPLT,LUPIN PHARMA INC CS NCBNET,400MG
7.0,12.070000000000002,1.9186846773327266e-15,12.07,12.07,12.07,12.07,12.07,0.0,5390323,68180061507.0,12.07,QUETIAPINE FUM ER TB 300MG 60CPLT,LUPIN PHARMA INC CS NCBNET,300MG
7.0,10.17,0.0,10.17,10.17,10.17,10.17,10.17,0.0,5390315,68180061407.0,10.17,QUETIAPINE FUM ER TB 200MG 60CPLT,LUPIN PHARMA INC CS NCBNET,200MG
7.0,8.769999999999998,1.9186846773327266e-15,8.77,8.77,8.77,8.77,8.77,0.0,5390307,68180061307.0,8.77,QUETIAPINE FUM ER TB 150MG 60CPLT,LUPIN PHARMA INC CS NCBNET,150MG
7.0,18.17,0.0,18.17,18.17,18.17,18.17,18.17,0.0,5390265,378428808.0,18.17,ELETRIPTAN HBR TB 40MG 2X6UD,MYLAN PHARM CS,40MG
7.0,68.17,0.0,68.17,68.17,68.17,68.17,68.17,0.0,5388731,115175008.0,68.17,ACITRETIN CP 10MG 30,AMNEAL PHARMACEUTICALS LLC CS,10MG
7.0,5.57,0.0,5.57,5.57,5.57,5.57,5.57,0.0,5346812,49483060301.0,5.57,IBUPROFEN TB 600MG 100 CPLT,TIME CAP LABS INC CS,600MG
7.0,3.9699999999999998,4.796711693331816e-16,3.97,3.97,3.97,3.97,3.97,0.0,5346804,49483060201.0,3.97,IBUPROFEN TB 400MG 100,TIME CAP LABS INC CS,400MG
7.0,6.97,0.0,6.97,6.97,6.97,6.97,6.97,0.0,5345897,115169606.0,6.97,HYDROCORTISONE TB 5MG 50,AMNEAL PHARMACEUTICALS LLC CS,5MG
7.0,21.669999999999998,3.837369354665453e-15,21.67,21.67,21.67,21.67,21.67,0.0,5301098,68462039610.0,21.67,OMEPRAZOLE CP 20MG 1000 DR,GLENMARK PHARMA INC USA CS,20MG
7.0,238.97,0.0,238.97,238.97,238.97,238.97,238.97,0.0,5291398,62559044002.0,238.97,ERYTHRO ETHYL PT 200MG/5ML 200ML,ANI PHARMACEUTICALS INC CS,200MG/5ML
7.0,21.27,0.0,21.27,21.27,21.27,21.27,21.27,0.0,5291240,61314067225.0,21.27,GATIFLOXACIN DR 0.5% 2.5ML OPTH,SANDOZ CS,0.5%
7.0,6.47,0.0,6.47,6.47,6.47,6.47,6.47,0.0,5289673,57237015901.0,6.47,REPAGLINIDE TB 2MG 100,RISING PHARMA HOLDINGS INC CS,2MG
7.0,6.57,0.0,6.57,6.57,6.57,6.57,6.57,0.0,5289657,57237015801.0,6.57,REPAGLINIDE TB 1MG 100,RISING PHARMA HOLDINGS INC CS,1MG
7.0,6.2700000000000005,9.593423386663633e-16,6.27,6.27,6.27,6.27,6.27,0.0,5289632,57237015701.0,6.27,REPAGLINIDE TB 0.5MG 100,RISING PHARMA HOLDINGS INC CS,0.5MG
7.0,17.87,0.0,17.87,17.87,17.87,17.87,17.87,0.0,5288337,57237014701.0,17.87,AMLODIPINE/BENAZ CP 10-40MG 100,RISING PHARMA HOLDINGS INC CS,10-40MG
7.0,14.569999999999997,3.837369354665453e-15,14.57,14.57,14.57,14.57,14.57,0.0,5288022,10370082909.0,14.57,DILTIAZEM CP 120MG 90 ER 1/D,ENDO USA INC CS,120MG
7.0,106.97000000000001,1.5349477418661813e-14,106.97,106.97,106.97,106.97,106.97,0.0,5287842,43598055130.0,106.97,LAMOTRIGINE ODT TD 50MG 30,DR REDDYS LABS INC CS,50MG
7.0,38.67000000000001,7.674738709330906e-15,38.67,38.67,38.67,38.67,38.67,0.0,5286885,69097043102.0,38.67,DARIFENACIN TB 7.5MG 30 ER,CIPLA USA INC CS,7.5MG
7.0,41.77,0.0,41.77,41.77,41.77,41.77,41.77,0.0,5286802,69097043202.0,41.77,DARIFENACIN TB 15MG 30 ER,CIPLA USA INC CS,15MG
7.0,69.97000000000001,1.5349477418661813e-14,69.97,69.97,69.97,69.97,69.97,0.0,5286455,10370082905.0,69.97,DILTIAZEM CP 120MG 500 ER 1/D,ENDO USA INC CS,120MG
7.0,25.87,0.0,25.87,25.87,25.87,25.87,25.87,0.0,5285895,49483060350.0,25.87,IBUPROFEN TB 600MG 500 CPLT,TIME CAP LABS INC CS,600MG
7.0,33.57,0.0,33.57,33.57,33.57,33.57,33.57,0.0,5285879,49483060450.0,33.57,IBUPROFEN TB 800MG 500 CPLT,TIME CAP LABS INC CS,800MG
7.0,6.57,0.0,6.57,6.57,6.57,6.57,6.57,0.0,5285150,57237017601.0,6.57,VENLAFAXINE TB 100MG 100,RISING PHARMA HOLDINGS INC CS,100MG
7.0,5.57,0.0,5.57,5.57,5.57,5.57,5.57,0.0,5285127,57237017201.0,5.57,VENLAFAXINE TB 25MG 100,RISING PHARMA HOLDINGS INC CS,25MG
7.0,45.57,0.0,45.57,45.57,45.57,45.57,45.57,0.0,5291539,70069000801.0,45.57,EPINASTINE HCL DR 0.05% 5ML OPTH,SOMERSET PHARMA LLC,0.05%
7.0,31.569999999999997,3.837369354665453e-15,31.57,31.57,31.57,31.57,31.57,0.0,5291638,57237016199.0,31.57,OMEPRAZOLE CP 20MG 1000 DR,RISING PHARMA HOLDINGS INC CS,20MG
7.0,46.57,0.0,46.57,46.57,46.57,46.57,46.57,0.0,5291661,68462041827.0,46.57,LIDOCAINE OI 5% 50GM TOP JAR,GLENMARK PHARMA INC USA CS,5%
7.0,53.07,0.0,53.07,53.07,53.07,53.07,53.07,0.0,5295522,57237017105.0,53.07,ROSUVASTATIN TB 40MG 500,RISING PHARMA HOLDINGS INC CS,40MG
7.0,46.96999999999999,7.674738709330906e-15,46.97,46.97,46.97,46.97,46.97,0.0,5300041,378729753.0,46.97,NORE/ETH EST/FE CW0.4-0.035MG3X28,XIROMED LLC CS,0.4-0.035MG
7.0,15.569999999999997,3.837369354665453e-15,15.57,15.57,15.57,15.57,15.57,0.0,5299243,69452015020.0,15.57,VALPROIC ACID GC 250MG 100 SFG,BIONPHARMA INC CS,250MG
7.0,40.57,0.0,40.57,40.57,40.57,40.57,40.57,0.0,5297940,70069000510.0,40.57,CYANOCOBAL MD 1000MCG/ML 25X1ML,SOMERSET PHARMA LLC,1000MCG/ML
7.0,25.37,0.0,25.37,25.37,25.37,25.37,25.37,0.0,5297668,64980032801.0,25.37,ERYTHRO/BENZOYL PER GL 3-5%23.3GM,RISING PHARMA HOLDINGS INC CS,3-5%
7.0,18.27,0.0,18.27,18.27,18.27,18.27,18.27,0.0,5296702,49483060250.0,18.27,IBUPROFEN TB 400MG 500,TIME CAP LABS INC CS,400MG
7.0,100.87,0.0,100.87,100.87,100.87,100.87,100.87,0.0,5295670,45802092803.0,100.87,FLURANDRENOLIDE LT 0.05% 120ML,PADAGIS US LLC RX CS,0.05%
7.0,53.07,0.0,53.07,53.07,53.07,53.07,53.07,0.0,5295514,57237016805.0,53.07,ROSUVASTATIN TB 5MG 500,RISING PHARMA HOLDINGS INC CS,5MG
7.0,1.7699999999999998,2.398355846665908e-16,1.77,1.77,1.77,1.77,1.77,0.0,5291679,57237016230.0,1.77,OMEPRAZOLE CP 40MG 30 DR,RISING PHARMA HOLDINGS INC CS,40MG
7.0,256.61000000000007,6.139790967464725e-14,256.61,256.61,256.61,256.61,256.61,0.0,5294095,49708075441.0,256.61,BROMSITE DR 0.075% 5ML OPTH,SUN PHARMACEUTICAL BRAND,0.075%
7.0,50.07,0.0,50.07,50.07,50.07,50.07,50.07,0.0,5294046,13925016604.0,50.07,PREDN SOD PH SL 6.7MG/5ML 120ML,SETON PHARMACEUTICALS LLC CS,6.7MG/5ML
7.0,94.47000000000001,1.5349477418661813e-14,94.47,94.47,94.47,94.47,94.47,0.0,5293642,33342013310.0,94.47,CANDESARTAN/HCTZ TB 32-25MG 90,MACLEODS PHARMA USA INC CS,32-25MG
7.0,89.97000000000001,1.5349477418661813e-14,89.97,89.97,89.97,89.97,89.97,0.0,5293600,33342013210.0,89.97,CANDESARTAN/HCTZ TB 32-12.5MG 90,MACLEODS PHARMA USA INC CS,32-12.5MG
7.0,60.47000000000001,1.5349477418661813e-14,60.47,60.47,60.47,60.47,60.47,0.0,5293576,33342013110.0,60.47,CANDESARTAN/HCTZ TB 16-12.5MG 90,MACLEODS PHARMA USA INC CS,16-12.5MG
7.0,126.27,0.0,126.27,126.27,126.27,126.27,126.27,0.0,5292040,68180082709.0,126.27,FYAVOLV TB 0.5-0.0025MG 90,LUPIN PHARMA INC CS NCBNET,0.5-0.0025MG
7.0,5.670000000000001,9.593423386663633e-16,5.67,5.67,5.67,5.67,5.67,0.0,5285093,57237017501.0,5.67,VENLAFAXINE TB 75MG 100,RISING PHARMA HOLDINGS INC CS,75MG
7.0,5.869999999999999,9.593423386663633e-16,5.87,5.87,5.87,5.87,5.87,0.0,5285069,57237017401.0,5.87,VENLAFAXINE TB 50MG 100,RISING PHARMA HOLDINGS INC CS,50MG
7.0,5.07,0.0,5.07,5.07,5.07,5.07,5.07,0.0,5285028,57237017301.0,5.07,VENLAFAXINE TB 37.5MG 100,RISING PHARMA HOLDINGS INC CS,37.5MG
7.0,5.170000000000001,9.593423386663633e-16,5.17,5.17,5.17,5.17,5.17,0.0,5275961,65162090103.0,5.17,ARIPIPRAZOLE TB 20MG 30,AMNEAL PHARMACEUTICALS LLC CS,20MG
7.0,15.269999999999998,1.9186846773327266e-15,15.27,15.27,15.27,15.27,15.27,0.0,5276647,65162090109.0,15.27,ARIPIPRAZOLE TB 20MG 90,AMNEAL PHARMACEUTICALS LLC CS,20MG
7.0,12.269999999999998,1.9186846773327266e-15,12.27,12.27,12.27,12.27,12.27,0.0,5276621,65162089909.0,12.27,ARIPIPRAZOLE TB 15MG 90,AMNEAL PHARMACEUTICALS LLC CS,15MG
7.0,10.97,0.0,10.97,10.97,10.97,10.97,10.97,0.0,5276613,65162089809.0,10.97,ARIPIPRAZOLE TB 10MG 90,AMNEAL PHARMACEUTICALS LLC CS,10MG
7.0,10.570000000000002,1.9186846773327266e-15,10.57,10.57,10.57,10.57,10.57,0.0,5276605,65162089709.0,10.57,ARIPIPRAZOLE TB 5MG 90,AMNEAL PHARMACEUTICALS LLC CS,5MG
7.0,9.269999999999998,1.9186846773327266e-15,9.27,9.27,9.27,9.27,9.27,0.0,5276571,65162089609.0,9.27,ARIPIPRAZOLE TB 2MG 90,AMNEAL PHARMACEUTICALS LLC CS,2MG
7.0,1.7699999999999998,2.398355846665908e-16,1.77,1.77,1.77,1.77,1.77,0.0,5276480,68180046406.0,1.77,SIMVASTATIN TB 40MG 30,LUPIN PHARMA INC CS NCBNET,40MG
7.0,5.97,0.0,5.97,5.97,5.97,5.97,5.97,0.0,5275904,65162090203.0,5.97,ARIPIPRAZOLE TB 30MG 30,AMNEAL PHARMACEUTICALS LLC CS,30MG
7.0,26.67000000000001,7.674738709330906e-15,26.67,26.67,26.67,26.67,26.67,0.0,5277066,67877028660.0,26.67,RILUZOLE TB 50MG 60 CPLT,ASCEND LABORATORIES CS,50MG
7.0,4.37,0.0,4.37,4.37,4.37,4.37,4.37,0.0,5275888,65162089903.0,4.37,ARIPIPRAZOLE TB 15MG 30,AMNEAL PHARMACEUTICALS LLC CS,15MG
7.0,3.9699999999999998,4.796711693331816e-16,3.97,3.97,3.97,3.97,3.97,0.0,5275870,65162089803.0,3.97,ARIPIPRAZOLE TB 10MG 30,AMNEAL PHARMACEUTICALS LLC CS,10MG
7.0,2.9699999999999998,4.796711693331816e-16,2.97,2.97,2.97,2.97,2.97,0.0,5275862,65162089703.0,2.97,ARIPIPRAZOLE TB 5MG 30,AMNEAL PHARMACEUTICALS LLC CS,5MG
7.0,149.77,0.0,149.77,149.77,149.77,149.77,149.77,0.0,5275854,55150022310.0,149.77,METHOCARBAMOL SD 100MG/ML 25X10ML,EUGIA US LLC,100MG/ML
7.0,3.77,0.0,3.77,3.77,3.77,3.77,3.77,0.0,5275847,65162089603.0,3.77,ARIPIPRAZOLE TB 2MG 30,AMNEAL PHARMACEUTICALS LLC CS,2MG
7.0,3125.07,0.0,3125.07,3125.07,3125.07,3125.07,3125.07,0.0,5275797,62559017331.0,3125.07,NILUTAMIDE TB 150MG 3X10UD,ANI PHARMACEUTICALS INC CS,150MG
7.0,18.87,0.0,18.87,18.87,18.87,18.87,18.87,0.0,5276662,65162090209.0,18.87,ARIPIPRAZOLE TB 30MG 90,AMNEAL PHARMACEUTICALS LLC CS,30MG
7.0,35.77,0.0,35.77,35.77,35.77,35.77,35.77,0.0,5277934,51862046047.0,35.77,CYCLOSPORINE GC 100MG 30UD SFG,DR REDDYS LABS INC CS,100MG
7.0,47.269999999999996,7.674738709330906e-15,47.27,47.27,47.27,47.27,47.27,0.0,5283460,13668019090.0,47.27,TOLTERODINE TART CP 4MG 90 ER,TORRENT PHARMA INC CS,4MG
7.0,17.069999999999997,3.837369354665453e-15,17.07,17.07,17.07,17.07,17.07,0.0,5281480,65862091060.0,17.07,CELECOXIB CP 400MG 60,AUROBINDO PHARMA USA CS,400MG
7.0,16.47,0.0,16.47,16.47,16.47,16.47,16.47,0.0,5283452,13668019030.0,16.47,TOLTERODINE TART CP 4MG 30 ER,TORRENT PHARMA INC CS,4MG
7.0,9.17,0.0,9.17,9.17,9.17,9.17,9.17,0.0,5283361,13668010730.0,9.17,RABEPRAZOLE SOD TB 20MG 30 DR,TORRENT PHARMA INC CS,20MG
7.0,44.769999999999996,7.674738709330906e-15,44.77,44.77,44.77,44.77,44.77,0.0,5282835,62332021130.0,44.77,TELMISRTN/HCTZ TB 80-25MG 30,ALEMBIC PHARMACEUTICALS INC CS,80-25MG
7.0,46.87,0.0,46.87,46.87,46.87,46.87,46.87,0.0,5282827,62332021030.0,46.87,TELMISRTN/HCTZ TB 80-12.5MG 30,ALEMBIC PHARMACEUTICALS INC CS,80-12.5MG
7.0,16.569999999999997,3.837369354665453e-15,16.57,16.57,16.57,16.57,16.57,0.0,5282447,33342009809.0,16.57,TOLTERODINE TART TB 2MG 60,MACLEODS PHARMA USA INC CS,2MG
7.0,106.37,0.0,106.37,106.37,106.37,106.37,106.37,0.0,5281555,57237016999.0,106.37,ROSUVASTATIN TB 10MG 1000,RISING PHARMA HOLDINGS INC CS,10MG
7.0,106.66999999999999,1.5349477418661813e-14,106.67,106.67,106.67,106.67,106.67,0.0,5281407,57237017099.0,106.67,ROSUVASTATIN TB 20MG 1000,RISING PHARMA HOLDINGS INC CS,20MG
7.0,84.17,0.0,84.17,84.17,84.17,84.17,84.17,0.0,5278338,60505290009.0,84.17,IMATINIB MESYLATE TB 100MG 90,APOTEX CORP CS,100MG
7.0,6.2700000000000005,9.593423386663633e-16,6.27,6.27,6.27,6.27,6.27,0.0,5280227,57237014935.0,6.27,FLUCONAZOLE PT 10MG/ML 35ML ORN,RISING PHARMA HOLDINGS INC CS,10MG/ML
7.0,14.47,0.0,14.47,14.47,14.47,14.47,14.47,0.0,5280193,57237015035.0,14.47,FLUCONAZOLE PT 40MG/ML 35ML,RISING PHARMA HOLDINGS INC CS,40MG/ML
7.0,8.87,0.0,8.87,8.87,8.87,8.87,8.87,0.0,5280144,58657031016.0,8.87,SOD CIT/CIT AC SL 500-334/5 473ML,METHOD PHARMACEUTICALS LLC CS,500-334MG/5ML
7.0,20.169999999999998,3.837369354665453e-15,20.17,20.17,20.17,20.17,20.17,0.0,5279591,51672135708.0,20.17,FLUOCINOLONE AC OL0.01%118.28SCLP,TARO PHARMACEUTICALS USA CS,0.01%
7.0,17.069999999999997,3.837369354665453e-15,17.07,17.07,17.07,17.07,17.07,0.0,5279583,51672135608.0,17.07,FLUOCINOLONE AC OL0.01%118.28 BDY,TARO PHARMACEUTICALS USA CS,0.01%
7.0,86.66999999999999,1.5349477418661813e-14,86.67,86.67,86.67,86.67,86.67,0.0,5278346,60505290103.0,86.67,IMATINIB MESYLATE TB 400MG 30CPLT,APOTEX CORP CS,400MG
7.0,1.57,0.0,1.57,1.57,1.57,1.57,1.57,0.0,5301056,68462039530.0,1.57,OMEPRAZOLE CP 10MG 30 DR,GLENMARK PHARMA INC USA CS,10MG
7.0,2.17,0.0,2.17,2.17,2.17,2.17,2.17,0.0,5301106,68462039730.0,2.17,OMEPRAZOLE CP 40MG 30 DR,GLENMARK PHARMA INC USA CS,40MG
7.0,30.87,0.0,30.87,30.87,30.87,30.87,30.87,0.0,5345442,68382031701.0,30.87,MINOCYCLINE HCL CP 75MG 100,ZYDUS PHARMA USA INC CS,75MG
7.0,4.7700000000000005,9.593423386663633e-16,4.77,4.77,4.77,4.77,4.77,0.0,5301114,68462039701.0,4.77,OMEPRAZOLE CP 40MG 100 DR,GLENMARK PHARMA INC USA CS,40MG
7.0,8.37,0.0,8.37,8.37,8.37,8.37,8.37,0.0,5327648,68180059306.0,8.37,DESVENLAFAXINE TB 100MG 30UU ER,LUPIN PHARMA INC CS NCBNET,100MG
7.0,7.170000000000001,9.593423386663633e-16,7.17,7.17,7.17,7.17,7.17,0.0,5327622,68180059206.0,7.17,DESVENLAFAXINE TB 50MG 30UU ER,LUPIN PHARMA INC CS NCBNET,50MG
7.0,562.29,0.0,562.29,562.29,562.29,562.29,562.29,0.0,5327150,456120330.0,562.29,LINZESS CP 72MCG 30,ABBVIE US LLC 2,72MCG
7.0,13.870000000000001,1.9186846773327266e-15,13.87,13.87,13.87,13.87,13.87,0.0,5325790,69097091302.0,13.87,OMEPRAZ/SOD BICRB CP 20-1100MG 30,CIPLA USA INC CS,20-1100MG
7.0,20.169999999999998,3.837369354665453e-15,20.17,20.17,20.17,20.17,20.17,0.0,5324629,10370083109.0,20.17,DILTIAZEM CP 240MG 90 ER 1/D,ENDO USA INC CS,240MG
7.0,5.97,0.0,5.97,5.97,5.97,5.97,5.97,0.0,5324124,69097045805.0,5.97,FENOFIBRATE TB 145MG 90,CIPLA USA INC CS,145MG
7.0,5.2700000000000005,9.593423386663633e-16,5.27,5.27,5.27,5.27,5.27,0.0,5324116,69097045905.0,5.27,FENOFIBRATE TB 48MG 90,CIPLA USA INC CS,48MG
7.0,25.069999999999997,3.837369354665453e-15,25.07,25.07,25.07,25.07,25.07,0.0,5323159,65862078201.0,25.07,METHENAMINE HIPP TB 1GM 100 CPLT,AUROBINDO PHARMA USA CS,1GM
7.0,16.47,0.0,16.47,16.47,16.47,16.47,16.47,0.0,5323118,69097091402.0,16.47,OMEPRAZ/SOD BICRB CP 40-1100MG 30,CIPLA USA INC CS,40-1100MG
7.0,34.77,0.0,34.77,34.77,34.77,34.77,34.77,0.0,5322755,51862045304.0,34.77,CLONIDINE TD SYS AP 0.1MG 1X4,DR REDDYS LABS INC CS,0.1MG/24HR
7.0,341.57000000000005,6.139790967464725e-14,341.57,341.57,341.57,341.57,341.57,0.0,5321948,27241003031.0,341.57,OMEPRAZ/SOD BICRB PK40-1680MG30UD,AJANTA PHARMA USA INC CS,40-1680MG
7.0,329.46999999999997,6.139790967464725e-14,329.47,329.47,329.47,329.47,329.47,0.0,5321930,27241002931.0,329.47,OMEPRAZ/SOD BICRB PK20-1680MG30UD,AJANTA PHARMA USA INC CS,20-1680MG
7.0,46.769999999999996,7.674738709330906e-15,46.77,46.77,46.77,46.77,46.77,0.0,5320924,49483068803.0,46.77,PARICALCITOL CP 2MCG 30 SFG,TIME CAP LABS INC CS,2MCG
